task,start_time,end_time,duration,rank,max_mem,alloc_mem
LoadMicroBatch,1704896597.2627385,1704896597.2629254,0.000186920166015625,0,12121488896,12121191936
ForwardPass,1704896597.2633107,1704896598.1304848,0.8671741485595703,0,15565614592,13848047104
SendActivation,1704896598.1308901,1704896598.1492565,0.018366336822509766,0,15565614592,13848047104
LoadMicroBatch,1704896598.1496773,1704896598.1498663,0.00018906593322753906,0,15565614592,13848815104
ForwardPass,1704896598.1502266,1704896598.6891983,0.5389716625213623,0,17284718080,15567150592
SendActivation,1704896598.68962,1704896598.8897293,0.20010924339294434,0,17284718080,15567150592
LoadMicroBatch,1704896598.8901649,1704896598.8904698,0.00030493736267089844,0,17284718080,15567918592
ForwardPass,1704896598.8908303,1704896599.4296837,0.5388534069061279,0,19003821568,17286254080
RecvGrad,1704896599.430116,1704896602.6065176,3.1764016151428223,0,19003821568,17418374656
SendActivation,1704896602.6069136,1704896602.6186724,0.011758804321289062,0,19003821568,17418374656
BackwardPass,1704896602.6190512,1704896604.2576232,1.6385719776153564,0,22234868736,17058698752
LoadMicroBatch,1704896604.2582655,1704896604.258528,0.0002624988555908203,0,22234868736,17058698752
ForwardPass,1704896604.259087,1704896604.7982876,0.5392005443572998,0,22234868736,18777034240
RecvGrad,1704896604.798709,1704896604.8097599,0.011050939559936523,0,22234868736,18777034240
SendActivation,1704896604.8101337,1704896604.8219757,0.011842012405395508,0,22234868736,18777034240
BackwardPass,1704896604.8223732,1704896606.4601119,1.6377387046813965,0,22234868736,17058698752
RecvGrad,1704896606.460776,1704896606.9799116,0.5191354751586914,0,22234868736,17058698752
BackwardPass,1704896606.9803123,1704896608.6208274,1.6405150890350342,0,22234868736,15340363264
RecvGrad,1704896608.6214902,1704896609.1610045,0.5395143032073975,0,22234868736,15340363264
BackwardPass,1704896609.1614108,1704896610.80387,1.6424591541290283,0,22234868736,13622027776
ReduceTiedGrads,1704896610.8044853,1704896610.8045616,7.62939453125e-05,0,22234868736,13622027776
ReduceGrads,1704896610.805109,1704896610.8189414,0.013832330703735352,0,22234868736,13622027776
OptimizerStep,1704896610.819545,1704896610.9423196,0.12277460098266602,0,22234868736,13622027776
LoadMicroBatch,1704896611.2078745,1704896611.2080407,0.00016617774963378906,0,22234868736,13625100288
ForwardPass,1704896611.208439,1704896611.747282,0.5388429164886475,0,22234868736,15343435776
SendActivation,1704896611.7476826,1704896611.7598758,0.01219320297241211,0,22234868736,15343435776
LoadMicroBatch,1704896611.760275,1704896611.7604604,0.00018548965454101562,0,22234868736,15343435776
ForwardPass,1704896611.7608144,1704896612.302362,0.5415475368499756,0,22234868736,17061771264
SendActivation,1704896612.3027647,1704896612.3157022,0.012937545776367188,0,22234868736,17061771264
LoadMicroBatch,1704896612.316109,1704896612.3162928,0.0001838207244873047,0,22234868736,17061771264
ForwardPass,1704896612.3166544,1704896612.8579257,0.5412712097167969,0,22234868736,18780106752
RecvGrad,1704896612.8583596,1704896615.6198478,2.761488199234009,0,22234868736,18780106752
SendActivation,1704896615.6203778,1704896615.6324136,0.012035846710205078,0,22234868736,18780106752
BackwardPass,1704896615.6328092,1704896617.2783985,1.6455893516540527,0,22237941248,17061771264
LoadMicroBatch,1704896617.279041,1704896617.2793016,0.0002605915069580078,0,22237941248,17061771264
ForwardPass,1704896617.2798612,1704896617.8211539,0.541292667388916,0,22237941248,18780106752
RecvGrad,1704896617.8215985,1704896617.8328543,0.011255741119384766,0,22237941248,18780106752
SendActivation,1704896617.833242,1704896617.845,0.011758089065551758,0,22237941248,18780106752
BackwardPass,1704896617.845393,1704896619.4927166,1.6473236083984375,0,22237941248,17061771264
RecvGrad,1704896619.4933777,1704896620.0225399,0.5291621685028076,0,22237941248,17061771264
BackwardPass,1704896620.0229511,1704896621.6745675,1.6516163349151611,0,22237941248,15343435776
RecvGrad,1704896621.6753705,1704896622.2045045,0.5291340351104736,0,22237941248,15343435776
BackwardPass,1704896622.2049413,1704896623.85639,1.6514487266540527,0,22237941248,13625100288
ReduceTiedGrads,1704896623.8570378,1704896623.8570948,5.698204040527344e-05,0,22237941248,13625100288
ReduceGrads,1704896623.8576303,1704896623.869541,0.011910676956176758,0,22237941248,13625100288
OptimizerStep,1704896623.870114,1704896623.9783192,0.10820508003234863,0,22237941248,13625100288
LoadMicroBatch,1704896624.086009,1704896624.0861588,0.00014972686767578125,0,22237941248,13625100288
ForwardPass,1704896624.0865452,1704896624.6288574,0.5423121452331543,0,22237941248,15343435776
SendActivation,1704896624.629264,1704896624.6414979,0.012233734130859375,0,22237941248,15343435776
LoadMicroBatch,1704896624.6419163,1704896624.6421082,0.0001919269561767578,0,22237941248,15343435776
ForwardPass,1704896624.6429393,1704896625.1868575,0.5439181327819824,0,22237941248,17061771264
SendActivation,1704896625.18727,1704896625.1992493,0.011979341506958008,0,22237941248,17061771264
LoadMicroBatch,1704896625.199671,1704896625.1998687,0.0001976490020751953,0,22237941248,17061771264
ForwardPass,1704896625.2002344,1704896625.743766,0.5435316562652588,0,22237941248,18780106752
RecvGrad,1704896625.7441795,1704896628.4957724,2.7515928745269775,0,22237941248,18780106752
SendActivation,1704896628.4962876,1704896628.5084567,0.012169122695922852,0,22237941248,18780106752
BackwardPass,1704896628.5088656,1704896630.1630309,1.654165267944336,0,22237941248,17061771264
LoadMicroBatch,1704896630.163705,1704896630.163984,0.0002789497375488281,0,22237941248,17061771264
ForwardPass,1704896630.1645348,1704896630.7086473,0.5441124439239502,0,22237941248,18780106752
