task,start_time,end_time,duration,rank,max_mem,alloc_mem
RecvActivation,1704642054.5966034,1704642055.2561765,0.6595730781555176,1,15799949312,11072128512
ForwardPass,1704642055.2564821,1704642056.3636155,1.107133388519287,1,15799949312,11939291648
SendActivation,1704642056.3639414,1704642056.5790594,0.2151179313659668,1,15799949312,11939291648
RecvActivation,1704642056.5793784,1704642056.7779162,0.19853782653808594,1,15799949312,12005211648
ForwardPass,1704642056.7781959,1704642057.0835469,0.30535101890563965,1,15799949312,12864903680
RecvGrad,1704642057.0838454,1704642059.0587497,1.9749042987823486,1,15799949312,12930439680
SendActivation,1704642059.0590644,1704642059.2693236,0.21025919914245605,1,15799949312,12930439680
BackwardPass,1704642059.2696002,1704642060.213571,0.9439709186553955,1,15799949312,13361249792
SendGrad,1704642060.2139285,1704642060.4645092,0.2505807876586914,1,15799949312,13228745216
RecvActivation,1704642060.4647803,1704642060.7007108,0.2359304428100586,1,15799949312,13294665216
ForwardPass,1704642060.7009993,1704642061.0053656,0.3043663501739502,1,15799949312,14151211520
RecvGrad,1704642061.0056677,1704642061.2033014,0.1976337432861328,1,15799949312,14151211520
SendActivation,1704642061.2035644,1704642061.4007485,0.19718408584594727,1,15799949312,14151211520
BackwardPass,1704642061.401022,1704642062.344123,0.9431009292602539,1,15799949312,13359152640
SendGrad,1704642062.3444831,1704642062.5463872,0.2019040584564209,1,15799949312,13226648064
RecvActivation,1704642062.5466783,1704642062.7858722,0.23919391632080078,1,15799949312,13292568064
ForwardPass,1704642062.7861972,1704642063.092018,0.3058207035064697,1,15799949312,14151211520
RecvGrad,1704642063.0923517,1704642063.2841468,0.19179511070251465,1,15799949312,14151211520
SendActivation,1704642063.2844472,1704642063.4819987,0.19755148887634277,1,15799949312,14151211520
BackwardPass,1704642063.482307,1704642064.4249952,0.9426882266998291,1,15799949312,13359152640
SendGrad,1704642064.425378,1704642064.6305,0.2051219940185547,1,15799949312,13227696640
RecvGrad,1704642064.6308084,1704642064.846665,0.21585655212402344,1,15799949312,13227696640
BackwardPass,1704642064.846942,1704642065.7892747,0.9423327445983887,1,15799949312,12435637760
SendGrad,1704642065.7896688,1704642065.9813018,0.19163298606872559,1,15799949312,12303133184
ReduceTiedGrads,1704642065.98194,1704642065.9819882,4.8160552978515625e-05,1,15799949312,12303133184
ReduceGrads,1704642065.9822161,1704642065.995307,0.013090848922729492,1,15799949312,12303133184
