task,start_time,end_time,duration,rank,max_mem,alloc_mem
RecvActivation,1704630751.2788727,1704630751.6295412,0.35066843032836914,1,3953133056,2836819968
ForwardPass,1704630751.6300943,1704630752.9933825,1.363288164138794,1,3953133056,3042498560
SendActivation,1704630752.9939256,1704630753.156975,0.16304945945739746,1,3953133056,3042498560
RecvActivation,1704630753.1575341,1704630753.300849,0.14331483840942383,1,3953133056,3091939328
ForwardPass,1704630753.3013885,1704630753.3957934,0.09440493583679199,1,3953133056,3289098240
RecvGrad,1704630753.396283,1704630754.8396409,1.4433579444885254,1,3953133056,3338512384
SendActivation,1704630754.840159,1704630754.9805179,0.14035892486572266,1,3953133056,3338512384
BackwardPass,1704630754.9810293,1704630755.2775111,0.2964818477630615,1,5320216064,3504709632
SendGrad,1704630755.2780137,1704630755.4846117,0.20659804344177246,1,5320216064,3406116864
RecvActivation,1704630755.4851093,1704630755.6581142,0.1730048656463623,1,5320216064,3455557632
ForwardPass,1704630755.6586227,1704630755.7530224,0.09439969062805176,1,5320216064,3652454400
RecvGrad,1704630755.7535164,1704630756.2942698,0.5407533645629883,1,5320216064,3652454400
SendActivation,1704630756.2947578,1704630756.4368303,0.14207243919372559,1,5320216064,3652454400
BackwardPass,1704630756.4373417,1704630756.7332516,0.2959098815917969,1,5320216064,3503923200
SendGrad,1704630756.733779,1704630756.8873205,0.15354156494140625,1,5320216064,3405330432
RecvActivation,1704630756.8878052,1704630757.064622,0.17681670188903809,1,5320216064,3454771200
ForwardPass,1704630757.0651348,1704630757.1599052,0.09477043151855469,1,5320216064,3651930112
RecvGrad,1704630757.1604462,1704630757.748532,0.5880858898162842,1,5320216064,3651930112
SendActivation,1704630757.749402,1704630757.8905337,0.14113163948059082,1,5320216064,3651930112
BackwardPass,1704630757.8910468,1704630758.1878655,0.29681873321533203,1,5320216064,3504709632
SendGrad,1704630758.1883261,1704630758.3326602,0.144334077835083,1,5320216064,3406116864
RecvGrad,1704630758.333178,1704630759.2039387,0.8707606792449951,1,5320216064,3406116864
BackwardPass,1704630759.2044098,1704630759.4997377,0.29532790184020996,1,5320216064,3257585664
SendGrad,1704630759.5002077,1704630759.6462443,0.14603662490844727,1,5320216064,3158992896
ReduceTiedGrads,1704630759.6467378,1704630759.6467876,4.982948303222656e-05,1,5320216064,3158992896
ReduceGrads,1704630759.6472313,1704630759.652598,0.00536656379699707,1,5320216064,3158992896
OptimizerStep,1704630759.653065,1704630760.4958286,0.8427636623382568,1,5320216064,3158992896
RecvActivation,1704630761.0894701,1704630761.492492,0.40302181243896484,1,5320216064,3209586176
ForwardPass,1704630761.4934533,1704630761.5879776,0.09452438354492188,1,5320216064,3406482944
SendActivation,1704630761.5884647,1704630761.7291427,0.14067792892456055,1,5320216064,3406482944
