task,start_time,end_time,duration,rank,max_mem,alloc_mem
LoadMicroBatch,1704633588.88127,1704633588.8814757,0.00020575523376464844,0,20310908928,20310752256
ForwardPass,1704633588.88187,1704633589.7168062,0.8349361419677734,0,22621804544,21764593664
SendActivation,1704633589.717258,1704633589.9365942,0.21933627128601074,0,22621804544,21764593664
LoadMicroBatch,1704633589.937048,1704633589.9372976,0.00024962425231933594,0,22621804544,21764977664
ForwardPass,1704633589.937668,1704633590.4230824,0.4854142665863037,0,24064364544,23208202240
RecvGrad,1704633590.423554,1704633592.3729973,1.9494433403015137,0,24064364544,23273738240
SendActivation,1704633592.3734345,1704633592.5718095,0.19837498664855957,0,24064364544,23273738240
BackwardPass,1704633592.5722153,1704633594.0814803,1.5092649459838867,0,26455249408,24096265216
LoadMicroBatch,1704633594.082164,1704633594.0825288,0.0003647804260253906,0,26455249408,24096265216
ForwardPass,1704633594.083016,1704633594.569151,0.48613500595092773,0,26455249408,25539489792
RecvGrad,1704633594.5695946,1704633594.7737355,0.20414090156555176,0,26455249408,25539489792
SendActivation,1704633594.774149,1704633594.9708674,0.19671845436096191,0,26455249408,25539489792
BackwardPass,1704633594.9714034,1704633596.4824126,1.5110092163085938,0,26455249408,24094168064
LoadMicroBatch,1704633596.483126,1704633596.4834619,0.00033593177795410156,0,26455249408,24094168064
ForwardPass,1704633596.484053,1704633596.974697,0.4906442165374756,0,26455249408,25536344064
RecvGrad,1704633596.9752007,1704633597.1693685,0.1941678524017334,0,26455249408,25536344064
SendActivation,1704633597.1699014,1704633597.3662038,0.1963024139404297,0,26455249408,25536344064
BackwardPass,1704633597.366653,1704633598.879527,1.5128741264343262,0,26455249408,24093643776
RecvGrad,1704633598.8802297,1704633599.0741448,0.19391512870788574,0,26455249408,24093643776
BackwardPass,1704633599.0747504,1704633600.5894146,1.5146641731262207,0,26455249408,22651992064
ReduceTiedGrads,1704633600.590064,1704633600.5901635,9.942054748535156e-05,0,26455249408,22651992064
ReduceGrads,1704633600.5906985,1704633600.6141803,0.02348184585571289,0,26455249408,22651992064
OptimizerStep,1704633600.6151516,1704633600.8147707,0.19961905479431152,0,31678134272,22651992064
LoadMicroBatch,1704633601.2537043,1704633601.253892,0.0001876354217529297,0,31678134272,22653528576
ForwardPass,1704633601.2543,1704633601.7408845,0.4865844249725342,0,31678134272,24096753152
SendActivation,1704633601.7413352,1704633601.9388463,0.1975111961364746,0,31678134272,24096753152
LoadMicroBatch,1704633601.9398682,1704633601.940171,0.0003027915954589844,0,31678134272,24096753152
ForwardPass,1704633601.9405966,1704633602.424529,0.4839324951171875,0,31678134272,25538929152
RecvGrad,1704633602.4250338,1704633603.5378253,1.1127915382385254,0,31678134272,25538929152
SendActivation,1704633603.5382986,1704633603.7344677,0.19616913795471191,0,31678134272,25538929152
BackwardPass,1704633603.7349608,1704633605.2352896,1.500328779220581,0,31678134272,24095704576
LoadMicroBatch,1704633605.235995,1704633605.2363136,0.0003185272216796875,0,31678134272,24095704576
ForwardPass,1704633605.2368684,1704633605.7230265,0.4861581325531006,0,31678134272,25537880576
RecvGrad,1704633605.7234836,1704633605.9196618,0.19617819786071777,0,31678134272,25537880576
SendActivation,1704633605.9200692,1704633606.1170435,0.1969742774963379,0,31678134272,25537880576
BackwardPass,1704633606.1177218,1704633607.619925,1.5022032260894775,0,31678134272,24094656000
LoadMicroBatch,1704633607.6204176,1704633607.6207783,0.00036072731018066406,0,31678134272,24094656000
ForwardPass,1704633607.6212249,1704633608.1062813,0.48505640029907227,0,31678134272,25537880576
RecvGrad,1704633608.1067417,1704633608.2982612,0.19151949882507324,0,31678134272,25537880576
SendActivation,1704633608.2987306,1704633608.4953578,0.19662714004516602,0,31678134272,25537880576
BackwardPass,1704633608.4960067,1704633609.9956522,1.499645471572876,0,31678134272,24097801728
RecvGrad,1704633609.9964664,1704633610.1951883,0.19872188568115234,0,31678134272,24097801728
BackwardPass,1704633610.1956196,1704633611.7021232,1.5065035820007324,0,31678134272,22653004288
ReduceTiedGrads,1704633611.7025685,1704633611.7026331,6.461143493652344e-05,0,31678134272,22653004288
ReduceGrads,1704633611.7035396,1704633611.7234657,0.019926071166992188,0,31678134272,22653004288
OptimizerStep,1704633611.72389,1704633611.9020636,0.17817354202270508,0,31679146496,22653004288
LoadMicroBatch,1704633612.0743644,1704633612.0745459,0.00018143653869628906,0,31679146496,22653004288
ForwardPass,1704633612.0749366,1704633612.5609233,0.48598670959472656,0,31679146496,24095180288
SendActivation,1704633612.5613785,1704633612.7559686,0.19459009170532227,0,31679146496,24095180288
LoadMicroBatch,1704633612.7564313,1704633612.7567065,0.0002751350402832031,0,31679146496,24095180288
ForwardPass,1704633612.7570848,1704633613.2417037,0.4846189022064209,0,31679146496,25537356288
RecvGrad,1704633613.24216,1704633614.3699727,1.1278126239776611,0,31679146496,25537356288
SendActivation,1704633614.3705163,1704633614.5783236,0.20780730247497559,0,31679146496,25537356288
BackwardPass,1704633614.5787709,1704633616.0957828,1.5170118808746338,0,31679146496,24094656000
LoadMicroBatch,1704633616.096283,1704633616.0965447,0.0002617835998535156,0,31679146496,24094656000
ForwardPass,1704633616.0969706,1704633616.5863943,0.4894237518310547,0,31679146496,25536832000
RecvGrad,1704633616.5871193,1704633616.7791374,0.1920180320739746,0,31679146496,25536832000
SendActivation,1704633616.779626,1704633616.9750302,0.1954042911529541,0,31679146496,25536832000
BackwardPass,1704633616.9754553,1704633618.4829795,1.5075242519378662,0,31679146496,24094656000
